filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
001. Adele - Easy On Me.wav,0.29178557,0.090291165,0.26417318,0.005643143,2399.0419922515243,959758.9532427996,2740.493381184527,302307.20052225207,5613.374390026364,4446314.601422459,0.08464045568885449,0.003031082090201514,1.3103629e-06,0.055479847,-0.00015132422,0.009059867,143.5546875,-68.156395,2582.69,95.50848,1264.0425,22.976969,415.53232,5.335661,231.14153,7.9618406,136.10678,8.555018,107.153854,0.75066215,86.33277,8.14125,76.88817,-1.093866,128.06007,6.3388443,85.69525,-2.578045,81.46104,0.37257788,96.616325,-1.1017165,92.14394,-0.89881676,73.7766,5.269406,97.770226,-0.9316164,121.15131,-1.364965,104.19582,8.929507,105.45155,-6.244251,126.6404,6.592728,170.59547,pop
002. GAYLE - abcdefu.wav,0.39136115,0.08935788,0.2633452,0.009026167,2736.5163291008103,654675.1672188484,2663.2588738326376,142830.00425239495,5726.94870325803,2101217.64920519,0.12061340520994582,0.004253609383192729,-1.8022256e-05,0.04481189,-0.00020698598,0.014291666,123.046875,-14.420811,2614.2666,75.462234,745.848,2.4403808,535.2011,29.707376,203.90228,1.9830635,115.7117,10.668579,187.63393,5.5485883,106.338135,6.2422094,121.12814,4.4093604,71.58727,5.5819774,96.27944,-2.9751127,54.953228,4.8494663,46.044415,-4.5110364,60.582443,7.230603,56.500362,-5.1597576,67.93123,2.2269115,54.840103,-0.5886772,68.343796,-0.4262173,75.19522,-2.3102868,54.574116,4.362515,59.251392,pop
003. Walker Hayes - Fancy Like.wav,0.44142973,0.085342,0.2502611,0.0073201326,2684.5796533091743,850147.5800098367,2660.747926534139,155856.53318185892,5675.232349313081,2864103.3561018533,0.11882165489551083,0.006660326098573974,2.6214213e-05,0.032312557,-0.00034679708,0.020685937,80.74951171875,-18.17984,1715.3175,79.11443,881.7657,-4.455762,590.7439,14.696912,302.61697,8.435594,221.80324,3.4650009,171.26988,-11.15248,188.95963,4.647063,108.85146,-2.42359,104.77329,2.7507083,128.27626,-1.1007711,81.901405,2.2442167,69.8136,-4.478626,65.46276,-0.050917115,52.91773,0.9546541,59.807446,-0.39437398,71.08958,-3.816279,45.694733,-0.26881415,47.902374,-1.4659902,41.115692,-2.815903,39.619324,pop
004. Ed Sheeran - Shivers.wav,0.37336993,0.08875222,0.32191825,0.01351775,2838.3460629459246,1044285.8863045583,2863.6359651747225,206306.84106349733,6361.603198922456,3620214.9831865197,0.11865725679663312,0.005988385815589982,1.3970768e-05,0.06433905,0.00022655397,0.026185775,143.5546875,-11.904909,4064.0425,75.48185,1030.3865,16.485104,634.36926,21.446117,336.9828,9.212298,179.93585,2.2128422,153.41411,-1.8674262,98.49046,3.7655034,82.23001,-9.210445,75.56136,9.633438,87.69054,-0.78037375,64.06479,4.9345584,50.553886,-2.9504013,75.54224,2.0044534,56.88273,-3.7089348,64.10268,-0.74983114,53.5473,-3.6312928,44.938366,1.8504251,56.364574,-6.792536,58.03771,1.3412638,66.24643,pop
"005. The Kid Laroi, Justin Bieber - STAY.wav",0.37475818,0.09614177,0.3410591,0.01988101,2722.5394452167443,1015204.9503215451,2848.344095717773,177600.53164358635,6141.862860995549,3690950.5086306212,0.10652694465944272,0.0068109865691538,8.758001e-06,0.06421442,-0.00018128606,0.034812566,172.265625,-29.417503,3241.52,72.80378,882.0374,9.989895,293.98483,18.734106,442.20923,13.542064,281.95996,4.622903,275.25543,-0.86088234,181.87991,5.211775,116.08265,-2.5498765,116.499466,7.2160635,110.06118,-2.3787668,121.94161,1.7309582,81.54506,-1.291902,81.106,4.0214653,83.876114,1.6733966,69.5913,2.0272255,85.67768,-2.8155165,77.533066,3.0435107,80.53368,-7.759289,75.49603,0.8955183,79.67092,pop
006. Lauren Spencer-Smith - Fingers Crossed.wav,0.33610365,0.09011052,0.17316958,0.00449597,2157.0086440977393,1348272.9001118615,2478.126668944959,530076.4892178152,4709.721520958301,6565065.721151457,0.07972967661571208,0.004641986122118002,-4.4239914e-05,0.02097538,-0.0001738883,0.0056104213,112.34714673913044,-141.71942,6849.82,97.11035,2400.4106,24.955935,939.93286,26.254654,596.38293,8.043692,508.67355,3.1030388,355.00677,7.2301836,271.20642,-11.276171,371.69305,-0.09134242,197.28914,6.8513894,184.46376,-16.513592,151.09962,-0.27452338,140.85304,-8.645914,102.25533,2.941489,144.69078,-3.4169955,88.013885,2.5778506,108.178566,0.6413171,96.30872,0.25095528,74.1451,-1.7727572,85.56229,2.7374635,105.83139,pop
"007. Elton John, Dua Lipa - Cold Heart (PNAU Remix).wav",0.41459054,0.08410347,0.26947486,0.012969098,2460.9464331325357,1054021.1998921707,2820.47028606653,361247.3340492611,5663.749085417473,5059160.762097937,0.08273948456849846,0.002980616777253476,1.4209522e-05,0.03327618,1.852932e-05,0.029287519,117.45383522727273,-73.400024,4753.5996,88.282036,1116.8014,33.267868,1045.3081,20.022243,255.62737,8.98678,409.657,12.515077,160.88768,-0.06102873,221.03662,1.0010747,124.64672,-1.4013293,133.41354,5.20345,157.57652,-3.8269973,83.84745,3.839369,77.55225,-3.1731982,75.394,-0.94474995,66.55533,-5.4367104,53.982597,-0.20238559,58.77946,-7.477339,53.29095,-2.0926993,58.669464,-2.2182357,64.23324,-0.87028027,81.76843,pop
008. Glass Animals - Heat Waves.wav,0.35798484,0.09561708,0.32532853,0.018952059,1997.5678541350987,736168.5319811131,2512.3074406060973,259108.83491579685,4634.346976737858,4658357.322583609,0.06341798386706657,0.0019731858206235887,6.5176164e-06,0.07554255,-0.0007050449,0.024079448,161.4990234375,-76.21358,5760.859,99.61419,1021.9101,25.063454,942.8132,17.07674,470.15808,8.791259,418.1222,12.833398,293.77396,-4.827252,305.5982,13.301155,202.9055,-9.526676,181.925,3.3072135,153.15985,-5.2736793,162.70772,-2.8354414,129.81978,-2.0633812,79.62963,-1.70302,76.071434,-1.7443618,72.89501,-2.1975079,63.010002,-6.9365597,53.502613,2.0461357,68.00816,-7.161624,88.946205,0.53654766,117.300964,pop
009. Ed Sheeran - Bad Habits.wav,0.3837356,0.10230769,0.34990853,0.020419417,2456.488025828352,909206.8155158496,2633.97291777853,175184.20699131148,5421.442217280621,3280550.9776691506,0.09256406612809598,0.00437753791944095,1.1099966e-05,0.084284134,-0.00017783057,0.03391753,123.046875,-35.74957,4123.1724,79.63637,948.3514,6.9341674,626.348,17.917437,296.39374,5.7170873,190.37225,14.238472,164.12038,2.000045,160.47157,7.0079136,106.8446,-2.8899312,108.91358,9.13014,100.99638,1.8574468,88.59481,4.4870257,82.940704,-1.8183906,65.056046,5.665328,114.84786,-2.9764435,116.67053,2.1141098,93.66403,0.23491217,97.88385,4.9160967,91.63949,0.49546885,99.39372,7.528151,125.470276,pop
01. Sam Smith - Unholy.wav,0.44488072,0.094914116,0.2959461,0.015144267,2351.604235997256,791152.3874894208,2531.1083873290845,176111.4681438118,5098.9441673822075,2946874.489184613,0.08434416118421052,0.005152193482504503,1.376117e-05,0.0700019,2.9674253e-05,0.017115168,129.19921875,-67.21199,4284.653,73.18633,1413.4177,-2.313336,624.9061,26.549442,530.0494,-0.06701906,367.26083,6.2217984,374.23508,2.1423502,289.949,0.8744573,243.745,-2.3610735,218.31557,7.473598,246.11098,0.7611923,342.6728,5.11362,146.67403,2.653173,123.09646,3.6936164,110.889854,-2.5034,90.81526,4.8747406,92.375145,-3.120644,92.4423,4.2787695,107.37362,0.8464008,90.02686,4.0649014,88.169136,pop
010. Justin Bieber - Ghost.wav,0.37403458,0.08551696,0.28987345,0.009328148,1909.26434917954,913833.3564235378,2220.2782103112113,489467.21953588154,4276.132476145269,4564260.422791433,0.06956496105843653,0.003660740084989505,5.6505023e-06,0.06707053,0.00012031373,0.01141333,103.359375,-59.706596,3793.9973,120.427605,1978.828,-0.9388563,601.9266,18.896887,508.35873,3.8966355,187.9684,5.494717,146.3587,0.11216603,207.1229,2.1670742,149.11029,-4.73456,146.81131,5.7578316,96.94948,-2.0708232,88.68789,6.7663856,68.65577,-1.1941804,83.704025,3.7642736,89.64932,-0.99566954,69.873,0.9161048,56.109512,-5.698653,46.015366,2.1927333,57.177887,-4.814494,63.25891,-0.60139424,64.41844,pop
011. Masked Wolf - Astronaut In The Ocean.wav,0.5047559,0.09272429,0.34232974,0.0074189,2418.5444167976702,1173858.595837355,2749.0236157127174,314310.39312981715,5385.242436175745,5164341.385554522,0.05944975389415635,0.0018419138487677266,2.7470087e-06,0.08600033,-0.00055388507,0.02157233,151.99908088235293,-50.509407,2858.9146,85.179825,1666.826,26.112677,818.23267,29.117527,422.22263,17.920696,228.661,11.562589,168.8177,3.5666034,155.64587,5.864413,124.994995,-4.548793,113.16822,9.733272,119.693695,7.6966214,117.77102,7.066326,63.685184,2.2934365,77.54861,8.848784,62.63687,3.2637732,72.97278,9.0000305,59.804478,-3.6994843,43.404,5.714698,46.26713,4.4391546,47.172756,4.518856,40.4767,pop
"012. Imagine Dragons, JID, Arcane, League of Legends - Enemy (from the series Arcane League of Legends).wav",0.36664882,0.091504775,0.23599401,0.010211538,3089.8044106043735,567201.3903796907,2787.5899383779797,112898.81142286709,6405.552933164426,1746286.035483432,0.14310193135642416,0.004071139913039074,-6.9572898e-06,0.031888645,-5.126395e-05,0.01859126,75.99954044117646,-24.844147,4108.068,58.265926,915.97253,-4.7305846,428.96173,16.708315,441.83624,-0.67994165,289.47495,1.4150684,233.34338,-13.822107,254.55403,-0.7872277,143.81912,-4.8980904,117.67746,-4.3121667,156.65968,-2.4861984,97.718025,-2.3478396,105.68455,-5.200814,71.065025,3.8964844,80.7887,-1.5141488,83.28356,6.773368,95.50488,-1.3790741,68.78311,1.3050739,47.344208,-0.0122315725,85.039696,5.9382405,86.246284,pop
"013. Post Malone, Swae Lee - Sunflower.wav",0.3423928,0.087727524,0.30005237,0.009606989,2039.2267894387057,546421.2344812986,2336.5181976084173,298261.6350698448,4350.43202686605,3181883.0714909732,0.0900739073384288,0.0018353141019223417,-9.285388e-06,0.04480556,-0.00012347999,0.029162902,184.5703125,-45.49434,2609.8643,109.20191,1222.7758,1.9780531,438.07935,16.75627,488.5993,-8.344696,230.92096,1.9303795,312.5921,3.4702878,154.45738,-5.3998632,177.05792,-2.593214,154.71912,5.7849092,160.30984,-9.747996,162.98007,1.0944142,127.94341,-9.112033,104.19957,2.0864234,130.76099,-1.7049706,131.81189,-3.122274,97.16623,-10.565164,116.51352,2.0245645,104.21072,-12.295791,116.117744,4.831278,137.95139,pop
"014. Lil Nas X, Jack Harlow - INDUSTRY BABY.wav",0.49606982,0.079559356,0.29060534,0.025376081,2984.0632000458054,1103807.42414464,2911.0143599736502,170775.68917414386,6524.152216010788,2989988.759437516,0.11606505780766253,0.011366946165410095,-6.956202e-05,0.07421983,-7.541577e-05,0.018866356,151.99908088235293,-34.658466,2583.8281,67.30477,990.6634,4.649727,587.0176,11.76245,296.48026,5.3256874,276.5431,5.955526,219.17207,2.7854483,181.3031,6.562563,153.58507,0.5901549,123.64333,3.1808376,137.62894,-2.6012874,140.497,8.407322,84.76761,-3.099846,88.58625,2.3663847,79.02442,-0.013538089,55.855522,-0.63347685,68.38614,-3.846907,55.19039,2.5404122,53.257763,-1.3133092,42.10736,1.3341192,50.094048,pop
015. Olivia Rodrigo - good 4 u.wav,0.37879702,0.08407412,0.31510037,0.0063470053,2426.293373304738,270328.00276952283,2471.725900770516,109232.37789008084,4995.528126058195,1448565.7627085014,0.11051029169891641,0.0012638918511070814,5.8170315e-07,0.049796503,0.00025793468,0.026001751,83.35433467741936,12.074691,1929.8456,86.72086,404.6763,-14.868239,351.94827,26.034729,150.72856,5.14269,128.64917,5.5618114,125.5633,4.7324305,82.82153,4.751562,73.74899,0.24785914,83.9963,7.5003552,57.54728,-6.360991,51.47466,1.6689854,54.070583,-2.4896836,73.3259,6.7639704,95.484474,-1.7648638,68.640785,3.1447818,72.21821,-3.9451144,74.48285,-2.8346899,72.832016,-5.7729917,61.834885,1.4237245,54.36119,pop
"016. Dua Lipa, DaBaby - Levitating.wav",0.43786666,0.08653432,0.30697536,0.012166506,2718.1144194822564,603212.1593760201,2737.5918921387397,127893.34859516278,5948.780695203657,2062810.9992416657,0.10981717419698142,0.0032263862237613193,-1.3097618e-05,0.05494415,-0.0012470024,0.020614872,103.359375,-3.1925135,3966.897,76.18105,671.5819,1.8571951,339.8706,19.208893,182.13231,1.9672093,135.25372,11.751708,138.56009,3.3272872,131.42303,8.728059,93.66854,3.824983,88.57723,11.33931,66.74948,-1.3027654,61.468666,5.644079,51.62443,0.07423514,48.97915,6.6933155,72.34818,1.3573916,55.11293,4.502506,50.47952,-4.3699474,55.277416,-0.29976067,41.238476,-5.5924106,55.197483,2.28234,68.30944,pop
017. Taylor Swift - All Too Well (Taylor's Version).wav,0.4634094,0.07330763,0.34097663,0.002005398,2556.225267499406,192908.1475034986,2865.1726045970718,70692.95543087568,5987.205462854344,1242294.3334173805,0.07669530342976007,0.0006137068252680757,-2.8589673e-05,0.085079454,-0.00013999786,0.007683342,92.28515625,-6.85297,370.52573,71.3156,234.34163,12.883704,192.17303,39.688236,69.55892,15.271621,49.0686,14.415393,65.24818,9.912735,44.78528,12.786722,64.815865,7.184436,31.29238,13.795403,41.341557,-0.14654855,44.28646,7.384573,26.798729,2.5054655,32.25307,8.983535,27.332304,0.24039811,23.745005,2.4321404,30.57834,0.08108374,32.30159,4.748966,33.67009,-3.7074556,21.346478,1.9370543,26.999178,pop
018. Emmy Meli - I AM WOMAN.wav,0.3663569,0.088537514,0.13597406,0.003105064,2801.835643710286,666973.9628605248,2687.2831010191844,168499.85461790866,5929.272479833833,3017976.1031874376,0.1250680267995356,0.003303627281846022,-5.831272e-06,0.008859999,1.510494e-05,0.0075501967,86.1328125,-106.46459,3984.8208,68.24494,932.5729,2.425144,574.9047,26.832376,303.33682,13.147018,108.49719,2.5644135,222.32915,7.9895587,107.487656,9.910086,105.67346,-2.31755,93.859344,11.916396,126.20413,-4.352913,126.29555,4.8199453,79.217865,-5.83536,158.7994,-1.4408779,126.388336,-11.077505,107.75942,2.5073574,115.3928,7.0287056,166.27461,-1.7936695,100.15801,4.411208,154.51512,1.5803003,142.26402,pop
019. Adele - Oh My God.wav,0.3388665,0.09610499,0.3075686,0.0074062585,2928.9853051242053,1068312.5305535765,3056.178421462902,187416.22866539695,6831.058693522639,3091093.5792692364,0.1095991105118034,0.00654682227809573,1.850612e-05,0.055523507,0.0017060773,0.025205115,89.10290948275862,-42.49973,2353.8044,67.84418,913.78143,19.774244,483.36096,10.617684,338.64288,13.595936,118.91785,8.401418,240.958,-2.5999286,136.17299,7.649804,147.35246,5.409022,116.96474,4.6337914,77.93279,-0.83023137,79.51523,5.0556245,70.65665,1.5891656,82.68956,3.7190237,89.09055,7.745003,100.99476,-0.4132467,162.40472,-0.35196045,147.63959,8.399958,122.47383,0.9605776,119.927895,13.996756,205.04755,pop
02. Latto - Big Energy.wav,0.453425,0.09241393,0.27776888,0.02538645,2859.282428461103,935452.2293540401,2725.9453938662236,184391.8300636428,6074.279936326916,3147228.992325303,0.12748486781636997,0.0069685142409196,5.189725e-06,0.024694229,-0.00029505143,0.055155925,107.666015625,-47.09443,5487.335,61.276665,1097.3231,-9.106134,731.0209,22.427542,627.0505,6.713294,275.546,-1.7726289,276.72894,-3.2113943,179.40932,1.1212778,185.5821,1.0936576,165.74884,-0.85124505,132.77907,-10.269534,112.18283,1.1321384,106.02083,-8.368663,104.44326,1.7251273,88.14775,-4.256753,82.84296,-0.73313665,85.76149,-1.5134045,76.16919,1.0303271,74.633545,-0.113844454,103.758865,0.7931672,88.787384,pop
"020. Kane Brown, H.E.R. - Blessed & Free.wav",0.36479887,0.0960225,0.2503583,0.018456396,1724.2654479153882,641770.4327999745,2346.89357992195,344844.2098074668,3715.7025316551376,4277377.001735963,0.05282280983939629,0.001590289497374574,3.4515728e-05,0.03799754,-3.9699717e-05,0.0267097,103.359375,-119.25895,5550.6475,118.10446,1138.2357,22.197893,714.3338,19.585882,346.58282,8.330997,282.86798,-0.8349934,227.71701,11.240938,341.42282,-5.267883,212.62732,0.74043125,125.12911,5.0793047,181.3135,-4.7932196,100.60434,0.5053986,95.31681,0.8783762,72.59305,0.046670448,90.32126,-4.3401704,79.24747,-1.2700448,69.95174,-3.6810973,78.82883,0.1739689,62.475315,-1.2397135,91.91085,3.2632425,102.86545,pop
021. Måneskin - Beggin'.wav,0.41369113,0.087353736,0.32221332,0.010869811,2375.7471097814146,557578.3737446433,2526.49756280059,187133.04330873507,5054.386103485391,2183333.1727861804,0.09460524804082818,0.003033117843283962,-6.7926617e-06,0.046332046,-0.0005415232,0.034156337,135.99917763157896,-17.449194,3027.6484,83.51654,762.3382,-0.76594335,743.7056,41.54844,388.4677,9.887542,260.78265,3.17159,233.38202,6.5633655,143.20702,2.1654384,111.688446,-0.011961001,113.424484,4.6883693,67.8453,-2.584601,72.7123,5.2412148,83.754486,-5.2138352,70.22745,4.3407483,74.1628,-3.9657984,60.69376,-1.0023233,56.157917,-4.210948,43.98305,1.9586375,44.802185,-6.479409,38.81256,-2.505005,46.49064,pop
"022. NEIKED, Mae Muller, POLO G - Better Days.wav",0.41426858,0.09579872,0.28159434,0.019977085,2881.862065002518,1091759.501379409,2896.2359164241016,192412.0009823127,6395.261328729683,3777303.468742837,0.104867090750774,0.0063676041236524015,-2.948219e-05,0.055523485,-0.0001783934,0.02295078,107.666015625,-52.391724,3035.4756,62.566067,1230.8743,10.513419,496.89087,19.998756,390.2476,8.563024,265.53864,10.535118,364.0535,2.3201034,256.49936,4.5463142,198.12285,-3.5073125,198.33812,0.16888314,197.4748,-6.94068,182.34425,-4.604074,160.92938,-8.826095,172.07358,-4.9481983,102.64844,-7.3377147,92.86986,1.6425558,83.2265,-8.035877,97.231895,0.74674237,76.80407,-3.8951085,71.45401,-3.5547545,78.94856,pop
"023. Maroon 5, Megan Thee Stallion - Beautiful Mistakes.wav",0.43301794,0.08604936,0.3121431,0.0055342857,2865.62169007442,590237.9717978104,2895.582381110514,119315.16959718686,6386.219716736407,1530334.9971440975,0.09952471942724458,0.002037501771399607,3.096634e-05,0.0634947,0.0001538691,0.017854074,99.38401442307692,-22.418482,2016.4974,68.0376,596.5256,23.752394,393.0778,28.991558,269.61383,9.781186,127.75182,29.566975,136.1928,-4.3906045,139.86624,13.498186,77.00581,-0.817065,89.34582,1.2849225,114.27755,4.2629957,46.554928,4.8425703,67.3165,-0.19654314,49.265644,7.6033783,50.509922,0.76828796,50.339504,4.2212057,62.182198,-4.0422807,43.343452,5.610734,40.185776,-6.30163,56.25528,-2.2894857,45.679478,pop
"024. Ryan Hurd, Maren Morris - Chasing After You.wav",0.36560026,0.084401995,0.30685076,0.0053441636,2085.9043175875277,378308.92502353276,2420.06840125142,168804.46671978358,4506.106085526316,2135304.5755770947,0.08038311181791796,0.0010708107183050634,-1.0224826e-05,0.05867736,-6.630688e-05,0.018815735,129.19921875,-18.88147,2252.9731,105.21798,672.8676,1.3508859,276.7478,27.548157,184.49405,4.8365064,106.62589,-1.273445,174.11897,-1.8345547,93.683586,-4.791556,108.03648,-6.3079534,74.76153,3.4071698,88.20648,-4.909186,58.03222,4.994923,74.4696,-7.189151,65.71757,5.8007,78.75141,-6.8551927,44.690887,0.783838,42.296368,-2.1188724,63.138298,2.2335472,48.13769,2.793218,63.80725,3.6158488,49.667553,pop
025. The Weeknd - Blinding Lights.wav,0.47534233,0.07601376,0.3172068,0.0055363514,2276.038981215659,773302.3844266447,2511.0624899920526,162686.3380507873,4937.861808091863,2629394.9142628876,0.07888085332817338,0.0027328364296903924,3.124738e-05,0.06252054,0.00027588246,0.016874071,86.1328125,-39.46214,3355.5945,83.82036,1020.8486,12.813396,243.6193,43.655266,204.61227,5.7934184,129.25769,17.354795,122.52401,5.698432,106.25818,10.613046,82.173355,0.6527587,62.488506,15.330707,59.435555,5.9241705,60.035954,10.455,46.79884,1.1915762,41.54016,7.6854825,49.497738,-3.0175593,34.859978,2.315446,36.64765,-0.888098,28.642324,5.0176682,42.747902,-0.2477792,40.06836,5.401002,61.69246,pop
"026. Post Malone, The Weeknd - One Right Now.wav",0.39364693,0.09185278,0.3160557,0.011955167,2535.6837502742437,808011.6877195081,2698.662527467786,156028.8694295439,5555.783071606521,2930879.427694539,0.09666608214009288,0.0033238998870923474,-3.5976545e-06,0.06382602,5.407885e-05,0.023795996,95.703125,-25.297112,2518.7314,84.489494,1206.3315,12.416047,350.3444,19.839806,297.57272,3.6742465,179.7864,13.516064,140.61453,-0.8438541,120.26711,5.8939,88.01037,0.73814464,99.766754,6.2752576,73.15407,2.5098946,80.05691,1.9373672,52.823235,2.998205,86.55037,-2.4292326,66.680824,-4.3345184,53.810074,4.012155,59.613304,-3.097848,95.73792,8.211746,132.6872,-1.113439,75.65528,3.891805,75.43766,pop
027. Tones and I - Dance Monkey.wav,0.3460978,0.09748839,0.23243581,0.007714828,2106.5801079539306,980706.1560044979,2441.0211214478136,336788.3598657356,4431.648202429615,4207007.717765402,0.0802429010255418,0.004474188312080451,1.02308495e-05,0.035013,-0.00018508457,0.012246451,99.38401442307692,-92.886765,4555.959,101.983315,1497.6696,4.326922,909.9395,18.896902,394.4357,3.737109,254.74641,4.903088,163.17346,11.69176,145.93451,-3.0201435,187.75793,7.750187,129.70532,0.28421664,106.2239,-0.6553732,75.37257,-1.259314,89.69555,-1.78597,84.12399,-1.3585904,93.306305,-2.341904,108.0298,8.441582,100.67111,4.1321707,116.741196,13.935723,163.28333,3.629489,125.27815,-1.1674311,174.31432,pop
028. Billie Eilish - Happier Than Ever.wav,0.2533904,0.097252294,0.083586246,0.0024071569,1315.7595351508232,925128.7934926461,1741.1818455608195,444081.4368220626,2566.9928110789956,4047934.647668514,0.046453611769543345,0.002844849745841216,2.0032744e-06,0.007320684,2.349873e-06,0.0008794128,161.4990234375,-282.05493,8835.629,125.69306,1698.1157,14.148146,868.36395,31.314804,246.43237,13.681683,340.55515,4.449238,199.43617,3.0924778,149.73404,-10.288674,217.51057,1.5358634,239.60748,-10.121531,101.71197,-11.514729,99.68355,-7.386091,68.160545,-12.884933,84.79546,-1.6686963,105.3948,-8.893706,67.63546,-8.38736,80.61533,-6.524422,104.020195,-7.5314617,100.70795,-3.4662743,134.38673,-1.9073063,173.58209,pop
029. Taylor Swift - Wildest Dreams (Taylor's Version).wav,0.4062721,0.08301324,0.25468397,0.008277143,2392.7689966668836,954168.7153183332,2647.9626791919522,183075.53471390528,4985.361520867598,3183857.10206196,0.10594418174342106,0.006568398472927517,3.241093e-05,0.03734719,0.00018920138,0.013502665,143.5546875,-46.556366,6063.5625,92.18915,1070.3207,-0.16645515,329.0075,20.25538,218.8557,14.90417,133.66994,2.1639125,235.4005,13.697472,156.00603,3.089502,84.34904,7.8541656,122.11167,6.6676874,70.41444,-2.9707706,65.22211,3.0914743,46.888943,0.80540025,47.46324,8.526219,57.8994,3.926989,106.10814,9.311406,73.321365,4.942778,48.361176,6.0531387,49.944157,0.92694885,43.579655,-0.31185067,46.55066,pop
03. Tove Lo - No One Dies From Love.wav,0.3996107,0.08707598,0.27995843,0.010590937,2170.9003691902894,767790.3318123451,2539.8744947231376,220472.87656512696,4686.479994829963,3493056.8793398184,0.0811510587993421,0.0031622140162228494,-1.7879412e-08,0.04306036,-7.0117996e-05,0.02208104,123.046875,-51.498753,2382.523,103.27972,1174.6052,17.719177,503.74942,26.94141,499.31268,1.5304713,131.6456,4.912185,215.13422,6.468754,137.1807,-4.2878447,170.24716,-3.1673331,81.033394,10.44108,124.21245,-6.9125767,71.73421,5.74302,74.650734,-3.8107796,73.39914,8.884385,55.452255,-6.3810143,49.659492,2.2812247,61.445435,-2.968916,53.503258,-0.15507479,55.450596,-5.3310018,44.78581,3.124239,53.779846,pop
"030. Acraze, Cherish - Do It To It.wav",0.4892698,0.10092201,0.23353517,0.031956073,2582.3293794880633,1881496.8521000084,2449.9857144227276,518874.93721789675,5165.07710081874,6623539.476692052,0.10578431876451239,0.006934200158460072,5.7123325e-05,0.04108041,-0.00041262913,0.032977004,83.35433467741936,-113.18387,8477.759,78.85939,3173.9001,0.6776482,1391.7954,10.597763,287.0222,-1.5783097,240.98123,3.2707572,287.9795,-5.4832926,356.63907,3.6278741,153.46706,-2.8052728,168.26408,5.6736965,109.97654,-3.0256224,99.14826,2.3681176,96.71339,-3.603016,57.490795,1.3778088,63.38587,-0.20217848,59.67576,2.3176765,65.76008,-4.760657,49.324577,-2.011175,42.268726,-5.04115,38.5726,-2.4265008,36.31941,pop
031. Olivia Rodrigo - traitor.wav,0.2891971,0.08988728,0.16463628,0.008030995,1768.3979004193664,840501.8991705803,2120.749355365259,411391.9625169558,3491.4955540707238,4690194.133737319,0.07586084135545666,0.00250047145457238,-7.84337e-06,0.018562542,-0.00019518324,0.009716651,151.99908088235293,-144.1487,3448.4697,124.12636,1589.2871,7.6437573,707.0891,20.073381,303.70782,5.208647,203.62851,-7.199441,259.39453,7.02258,158.0517,-12.344672,143.86394,-6.7688932,102.1295,1.9469192,107.45795,-13.353068,137.69208,-3.14162,98.986046,-13.305298,150.17162,-3.057154,82.2128,-14.254728,80.39504,-8.198,80.636444,-5.9459496,140.08212,0.6352353,161.48929,-2.2807193,172.22044,0.003424299,154.79456,pop
"032. THE ANXIETY, Willow, Tyler Cole - Meet Me At Our Spot.wav",0.36439782,0.09453182,0.28792712,0.006045955,1685.9130533004238,342245.10607483797,2250.75862738064,286960.2398656916,3606.9115228328174,2873166.522605177,0.05371169335332817,0.0006005406004917557,-6.1172345e-06,0.057421964,0.00020086086,0.018224588,95.703125,-80.93366,3125.076,115.63056,934.44525,6.4576216,515.7966,19.696817,257.35718,12.519878,200.51471,10.3808155,138.95134,8.402394,123.33809,7.496874,84.517914,3.9861975,77.87793,11.171782,105.57323,5.895486,74.586845,-0.1811969,69.79722,-1.6177285,62.86284,0.63869077,70.10651,0.45025957,72.29281,-0.66839063,83.735016,-9.277386,79.68489,1.318191,102.87188,-4.8115296,122.981186,0.13231336,89.595055,pop
033. OneRepublic - Sunshine.wav,0.3829712,0.08851453,0.27496758,0.0032291915,2256.8842908599536,640444.9106508133,2434.521008637339,233712.7909810155,4798.145986267657,3049728.181407552,0.08515481387867647,0.002346403700062278,-1.1495332e-05,0.047953583,-0.00019830608,0.013597202,143.5546875,-27.927832,2291.7004,93.81869,1128.4606,-5.134556,583.9588,24.310856,353.5317,8.305142,286.6805,9.323452,153.36526,-3.572234,147.33702,10.573981,128.14624,-1.0134922,147.58871,3.8861005,99.973114,1.2313454,84.80721,3.6250696,65.98398,0.79361707,71.51205,5.11119,60.40216,0.57550144,52.34629,2.0393527,45.7371,-2.4858613,51.96216,4.429181,46.107723,-5.163588,39.013744,-0.10943058,37.283012,pop
